Symbol,Type,EntryTimeUTC,EntryPrice,LotSize,SL,TP,ExitTimeUTC,ExitPrice,Status,Commission,PnL_Currency,BalanceAfterTrade
BTCJPY,BUY,2025-03-23 07:50:00+00:00,12587890.0,0.01,12580810.0,12616210.0,2025-03-23 07:55:00+00:00,12580810.0,SL_HIT,0.21,-0.6945796887191491,2868.9610034867255
BTCXAU,BUY,2025-03-23 08:00:00+00:00,27.88469,0.01,27.86906,27.94721,2025-03-23 08:05:00+00:00,27.86906,SL_HIT,0.2,-0.7265162437999337,2868.2344872429258
ETHUSD,BUY,2025-03-23 08:10:00+00:00,2007.87,0.1,2004.27,2022.27,2025-03-23 10:15:00+00:00,2022.27,TP_HIT,0.3,1.1400000000000092,2869.3744872429256
BTCUSD,BUY,2025-03-23 10:30:00+00:00,84323.93,0.01,84275.77,84516.57,2025-03-23 11:00:00+00:00,84516.57,TP_HIT,0.16,1.7664000000001399,2871.1408872429256
BTCJPY,BUY,2025-03-23 11:05:00+00:00,12588270.0,0.01,12583305.0,12608130.0,2025-03-23 11:10:00+00:00,12608130.0,TP_HIT,0.21,1.1492870929325285,2872.290174335858
BTCXAU,BUY,2025-03-23 11:15:00+00:00,27.88554,0.01,27.8748,27.9285,2025-03-23 11:20:00+00:00,27.9285,TP_HIT,0.2,1.2471617296000261,2873.537336065458
BTCXAU,BUY,2025-03-23 12:35:00+00:00,28.03923,0.01,27.99755,28.20595,2025-03-23 16:10:00+00:00,28.20595,TP_HIT,0.2,5.416173267200052,2878.953509332658
BTCUSD,BUY,2025-03-23 16:20:00+00:00,84738.7,0.01,84594.94,85313.74,2025-03-23 16:25:00+00:00,85313.74,TP_HIT,0.16,5.5904000000000815,2884.543909332658
BTCJPY,BUY,2025-03-24 03:55:00+00:00,12956115.0,0.01,12921029.0,13096459.0,2025-03-24 06:25:00+00:00,13012051.0,SL_HIT,0.21,3.618453314716713,2888.1623626473747
BTCJPY,BUY,2025-03-24 07:00:00+00:00,13023223.0,0.01,12992028.0,13148003.0,2025-03-24 07:10:00+00:00,13015026.0,SL_HIT,0.21,-0.7710310322642465,2887.3913316151106
ETHUSD,BUY,2025-03-24 08:15:00+00:00,2081.77,0.1,2073.79,2113.69,2025-03-24 11:20:00+00:00,2092.95,SL_HIT,0.3,0.8179999999999836,2888.2093316151104
BTCUSD,BUY,2025-03-24 11:45:00+00:00,87797.67,0.01,87595.14,88607.79,2025-03-24 12:00:00+00:00,87595.14,SL_HIT,0.16,-2.1852999999999887,2886.0240316151103
BTCJPY,BUY,2025-03-24 12:10:00+00:00,13123115.0,0.01,13095440.0,13233815.0,2025-03-24 12:20:00+00:00,13095440.0,SL_HIT,0.21,-2.1041727239127757,2883.9198588911977
EURUSD,SELL,2025-03-24 13:15:00+00:00,1.08233,0.01,1.08307,1.07937,2025-03-24 13:50:00+00:00,1.07937,TP_HIT,0.07,2.8900000000000734,2886.8098588911976
EURUSD,SELL,2025-03-24 14:00:00+00:00,1.08233,0.01,1.08306,1.07941,2025-03-24 14:05:00+00:00,1.07941,TP_HIT,0.07,2.850000000000034,2889.6598588911975
USOIL,BUY,2025-03-24 14:15:00+00:00,68.617,0.01,68.444,69.309,2025-03-24 14:25:00+00:00,68.663,SL_HIT,0.16,0.29999999999992266,2889.959858891197
AUDJPY,BUY,2025-03-25 00:55:00+00:00,94.838,0.01,94.777,95.082,2025-03-25 01:05:00+00:00,94.777,SL_HIT,0.09,-0.507505099037636,2889.4523537921596
AUDJPY,BUY,2025-03-25 01:25:00+00:00,94.867,0.01,94.789,95.179,2025-03-25 01:45:00+00:00,94.789,SL_HIT,0.09,-0.623858979097388,2888.828494813062
EURUSD,SELL,2025-03-25 07:30:00+00:00,1.0793,0.01,1.07977,1.07742,2025-03-25 08:35:00+00:00,1.07901,SL_HIT,0.07,0.21999999999990139,2889.048494813062
USOIL,BUY,2025-03-25 13:10:00+00:00,69.479,0.01,69.382,69.867,2025-03-25 14:00:00+00:00,69.382,SL_HIT,0.16,-1.129999999999942,2887.918494813062
BTCJPY,BUY,2025-03-26 01:20:00+00:00,13190930.0,0.01,13159863.0,13315198.0,2025-03-26 02:00:00+00:00,13159863.0,SL_HIT,0.21,-2.336332936361272,2885.5821618767004
AUDJPY,BUY,2025-03-26 02:20:00+00:00,94.604,0.01,94.511,94.976,2025-03-26 04:30:00+00:00,94.976,TP_HIT,0.09,2.4560966695412914,2888.0382585462417
BTCJPY,BUY,2025-03-26 05:20:00+00:00,13150349.0,0.01,13126380.0,13246225.0,2025-03-26 07:25:00+00:00,13246225.0,TP_HIT,0.21,6.35208506153067,2894.390343607772
XAUUSD,BUY,2025-03-26 07:40:00+00:00,3027.158,0.01,3025.02,3035.71,2025-03-26 08:15:00+00:00,3028.684,SL_HIT,0.11,1.4160000000002946,2895.8063436077723
BTCUSD,BUY,2025-03-26 08:20:00+00:00,87921.3,0.01,87751.99,88598.54,2025-03-26 08:45:00+00:00,88021.72,SL_HIT,0.16,0.8441999999999826,2896.6505436077723
BTCXAU,BUY,2025-03-26 09:25:00+00:00,29.11199,0.01,29.05618,29.33523,2025-03-26 11:15:00+00:00,29.1359,SL_HIT,0.2,0.6054384766000258,2897.255982084372
USDCHF,BUY,2025-03-26 12:00:00+00:00,0.8837,0.01,0.88329,0.88534,2025-03-26 12:25:00+00:00,0.88338,SL_HIT,0.1,-0.4911502261337085,2896.7648318582383
EURUSD,SELL,2025-03-26 12:50:00+00:00,1.07826,0.01,1.07889,1.07574,2025-03-26 13:05:00+00:00,1.07889,SL_HIT,0.07,-0.6999999999999083,2896.0648318582384
EURUSD,SELL,2025-03-26 13:15:00+00:00,1.07842,0.01,1.07905,1.0759,2025-03-26 14:10:00+00:00,1.07868,SL_HIT,0.07,-0.33000000000014895,2895.7348318582385
USOIL,BUY,2025-03-26 14:20:00+00:00,69.557,0.01,69.452,69.977,2025-03-26 14:30:00+00:00,69.758,SL_HIT,0.16,1.8499999999999341,2897.5848318582384
BTCJPY,BUY,2025-03-27 03:40:00+00:00,13156535.0,0.01,13128726.0,13267771.0,2025-03-27 04:20:00+00:00,13128726.0,SL_HIT,0.21,-2.113344147399833,2895.4714877108386
BTCJPY,BUY,2025-03-27 06:35:00+00:00,13148313.0,0.01,13127862.0,13230117.0,2025-03-27 07:00:00+00:00,13127862.0,SL_HIT,0.21,-1.609737177117983,2893.8617505337206
EURUSD,SELL,2025-03-27 07:30:00+00:00,1.07643,0.01,1.07711,1.07371,2025-03-27 08:35:00+00:00,1.07711,SL_HIT,0.07,-0.750000000000014,2893.1117505337206
GBPJPY,BUY,2025-03-27 08:40:00+00:00,194.324,0.01,194.177,194.912,2025-03-27 09:30:00+00:00,194.912,TP_HIT,0.15,3.8744753808878065,2896.9862259146084
XAUUSD,BUY,2025-03-27 09:35:00+00:00,3034.259,0.01,3031.212,3046.447,2025-03-27 10:10:00+00:00,3046.447,TP_HIT,0.11,12.078000000000102,2909.0642259146084
USDCHF,BUY,2025-03-27 10:30:00+00:00,0.88446,0.01,0.88398,0.88638,2025-03-27 11:05:00+00:00,0.88398,SL_HIT,0.1,-0.6867253392006305,2908.377500575408
GBPJPY,BUY,2025-03-27 11:10:00+00:00,195.03,0.01,194.856,195.726,2025-03-27 12:20:00+00:00,195.184,SL_HIT,0.15,0.9040292664229831,2909.281529841831
BTCXAU,SELL,2025-03-27 12:50:00+00:00,28.46621,0.01,28.53678,28.18393,2025-03-27 14:00:00+00:00,28.46107,SL_HIT,0.2,-0.026852623599972675,2909.254677218231
ETHUSD,SELL,2025-03-27 14:05:00+00:00,2015.65,0.1,2021.31,1993.01,2025-03-27 14:35:00+00:00,2012.92,SL_HIT,0.3,-0.026999999999998137,2909.227677218231
BTCJPY,SELL,2025-03-28 06:35:00+00:00,12945669.0,0.01,12984061.0,12792101.0,2025-03-28 08:10:00+00:00,12855129.0,SL_HIT,0.21,5.986870765060983,2915.2145479832916
BTCJPY,SELL,2025-03-28 08:20:00+00:00,12945669.0,0.01,12983273.0,12795253.0,2025-03-28 08:25:00+00:00,12795253.0,TP_HIT,0.21,10.084991307680724,2925.2995392909725
BTCUSD,SELL,2025-03-28 08:35:00+00:00,85149.19,0.01,85399.99,84145.99,2025-03-28 09:30:00+00:00,85399.99,SL_HIT,0.16,-2.6680000000000295,2922.6315392909723
EURUSD,SELL,2025-03-28 10:05:00+00:00,1.07687,0.01,1.07759,1.07399,2025-03-28 10:25:00+00:00,1.07759,SL_HIT,0.07,-0.7900000000000538,2921.8415392909724
BTCUSD,SELL,2025-03-28 10:45:00+00:00,85199.26,0.01,85427.23,84287.38,2025-03-28 11:20:00+00:00,85042.09,SL_HIT,0.16,1.4116999999999826,2923.2532392909725
ETHUSD,SELL,2025-03-28 11:25:00+00:00,1911.63,0.1,1919.02,1882.07,2025-03-28 12:30:00+00:00,1904.96,SL_HIT,0.3,0.3670000000000074,2923.6202392909727
ETHUSD,SELL,2025-03-28 12:50:00+00:00,1887.72,0.1,1900.32,1837.32,2025-03-28 13:15:00+00:00,1900.32,SL_HIT,0.3,-1.559999999999991,2922.0602392909727
USDCHF,SELL,2025-03-28 13:30:00+00:00,0.88184,0.01,0.88242,0.87952,2025-03-28 13:40:00+00:00,0.88242,SL_HIT,0.1,-0.808959784867406,2921.251279506105
USDCHF,SELL,2025-03-28 14:00:00+00:00,0.88175,0.01,0.88231,0.87951,2025-03-28 14:50:00+00:00,0.881,SL_HIT,0.1,0.8167583425009516,2922.0680378486063
BTCJPY,SELL,2025-03-29 01:30:00+00:00,12640895.0,0.01,12662133.0,12555943.0,2025-03-29 02:05:00+00:00,12648285.0,SL_HIT,0.21,-0.7157971609653265,2921.352240687641
BTCJPY,SELL,2025-03-29 02:30:00+00:00,12627553.0,0.01,12648494.0,12543789.0,2025-03-29 03:30:00+00:00,12603713.0,SL_HIT,0.21,1.4216920591899032,2922.7739327468307
BTCJPY,SELL,2025-03-29 05:30:00+00:00,12587428.0,0.01,12607379.0,12507624.0,2025-03-29 05:55:00+00:00,12592015.0,SL_HIT,0.21,-0.5239501457845673,2922.249982601046
BTCJPY,SELL,2025-03-29 06:15:00+00:00,12576364.0,0.01,12594428.0,12504108.0,2025-03-29 06:40:00+00:00,12563220.0,SL_HIT,0.21,0.6896208232379232,2922.939603424284
BTCJPY,SELL,2025-03-29 07:10:00+00:00,12537622.0,0.01,12557009.0,12460074.0,2025-03-29 07:20:00+00:00,12557009.0,SL_HIT,0.21,-1.536913336892393,2921.402690087392
BTCUSD,SELL,2025-03-29 10:45:00+00:00,83114.92,0.01,83328.54,82260.44,2025-03-29 11:30:00+00:00,82260.44,TP_HIT,0.16,8.38479999999996,2929.7874900873917
BTCJPY,SELL,2025-03-29 11:35:00+00:00,12450343.0,0.01,12480473.0,12329823.0,2025-03-29 11:40:00+00:00,12329823.0,TP_HIT,0.21,8.038805661642915,2937.8262957490347
BTCXAU,SELL,2025-03-29 11:45:00+00:00,26.93611,0.01,27.00061,26.67811,2025-03-29 11:50:00+00:00,26.67811,TP_HIT,0.2,8.49105507999997,2946.3173508290347
ETHUSD,SELL,2025-03-29 12:00:00+00:00,1859.24,0.1,1866.84,1828.84,2025-03-29 12:10:00+00:00,1847.97,SL_HIT,0.3,0.8269999999999982,2947.144350829035
ETHUSD,SELL,2025-03-30 10:30:00+00:00,1842.19,0.1,1846.12,1826.47,2025-03-30 11:05:00+00:00,1834.03,SL_HIT,0.3,0.5160000000000082,2947.660350829035
ETHUSD,SELL,2025-03-30 12:55:00+00:00,1835.23,0.1,1840.8,1812.95,2025-03-30 13:30:00+00:00,1812.95,TP_HIT,0.3,1.9279999999999975,2949.588350829035
ETHUSD,SELL,2025-03-30 13:40:00+00:00,1834.08,0.1,1839.64,1811.84,2025-03-30 13:45:00+00:00,1811.84,TP_HIT,0.3,1.924000000000001,2951.512350829035
AUDJPY,SELL,2025-03-31 00:15:00+00:00,93.82,0.01,93.94,93.34,2025-03-31 00:40:00+00:00,93.76,SL_HIT,0.09,0.3206607531517396,2951.8330115821864
BTCJPY,SELL,2025-03-31 03:10:00+00:00,12163217.0,0.01,12209406.0,11978461.0,2025-03-31 04:35:00+00:00,12175339.0,SL_HIT,0.21,-1.0396716082843964,2950.7933399739018
GBPUSD,BUY,2025-03-31 07:15:00+00:00,1.29679,0.01,1.29604,1.29979,2025-03-31 07:35:00+00:00,1.29604,SL_HIT,0.09,-0.8400000000000284,2949.9533399739016
BTCJPY,SELL,2025-03-31 07:45:00+00:00,12201928.0,0.01,12241426.0,12043936.0,2025-03-31 08:00:00+00:00,12241426.0,SL_HIT,0.21,-2.9133797379984396,2947.039960235903
ETHUSD,SELL,2025-03-31 09:45:00+00:00,1788.47,0.1,1797.27,1753.27,2025-03-31 10:25:00+00:00,1791.7,SL_HIT,0.3,-0.6230000000000018,2946.416960235903
XAUUSD,BUY,2025-03-31 12:10:00+00:00,3119.065,0.01,3115.251,3134.321,2025-03-31 13:00:00+00:00,3119.604,SL_HIT,0.11,0.4289999999997599,2946.8459602359026
GBPUSD,SELL,2025-03-31 13:50:00+00:00,1.29306,0.01,1.29392,1.28962,2025-03-31 14:50:00+00:00,1.29199,SL_HIT,0.09,0.9800000000001264,2947.8259602359026
GBPUSD,SELL,2025-03-31 15:00:00+00:00,1.29313,0.01,1.29398,1.28973,2025-03-31 15:55:00+00:00,1.28973,TP_HIT,0.09,3.3099999999998473,2951.1359602359025
USOIL,BUY,2025-03-31 16:00:00+00:00,69.628,0.01,69.483,70.208,2025-03-31 16:05:00+00:00,70.208,TP_HIT,0.16,5.639999999999983,2956.7759602359024
AUDJPY,SELL,2025-04-01 00:55:00+00:00,93.519,0.01,93.617,93.127,2025-04-01 01:25:00+00:00,93.381,SL_HIT,0.09,0.8545197322492248,2957.6304799681516
AUDJPY,SELL,2025-04-01 01:35:00+00:00,93.533,0.01,93.631,93.141,2025-04-01 01:45:00+00:00,93.437,SL_HIT,0.09,0.567057205042939,2958.1975371731946
GBPUSD,SELL,2025-04-01 07:15:00+00:00,1.29176,0.01,1.29244,1.28904,2025-04-01 08:10:00+00:00,1.29169,SL_HIT,0.09,-0.019999999999985515,2958.1775371731947
EURUSD,SELL,2025-04-01 11:20:00+00:00,1.07899,0.01,1.07991,1.07531,2025-04-01 12:35:00+00:00,1.07934,SL_HIT,0.07,-0.4200000000000725,2957.7575371731946
EURUSD,SELL,2025-04-01 12:45:00+00:00,1.07957,0.01,1.08047,1.07597,2025-04-01 13:20:00+00:00,1.07911,SL_HIT,0.07,0.38999999999990487,2958.1475371731945
GBPUSD,SELL,2025-04-01 13:50:00+00:00,1.28913,0.01,1.28997,1.28577,2025-04-01 14:05:00+00:00,1.2894,SL_HIT,0.09,-0.35999999999999244,2957.7875371731943
USDCHF,BUY,2025-04-02 07:15:00+00:00,0.88452,0.01,0.88423,0.88568,2025-04-02 07:35:00+00:00,0.88423,SL_HIT,0.1,-0.454479892433703,2957.333057280761
GBPUSD,SELL,2025-04-02 07:40:00+00:00,1.2911,0.01,1.29158,1.28918,2025-04-02 07:55:00+00:00,1.29145,SL_HIT,0.09,-0.44000000000007244,2956.893057280761
BTCUSD,BUY,2025-04-02 08:30:00+00:00,84427.95,0.01,84230.74,85216.79,2025-04-02 09:10:00+00:00,85216.79,TP_HIT,0.16,7.728399999999965,2964.6214572807608
USDCHF,BUY,2025-04-02 09:20:00+00:00,0.88463,0.01,0.88423,0.88623,2025-04-02 09:40:00+00:00,0.88423,SL_HIT,0.1,-0.5889377826672374,2964.0325194980937
BTCUSD,BUY,2025-04-02 09:45:00+00:00,84398.09,0.01,84202.26,85181.41,2025-04-02 10:00:00+00:00,84949.83,SL_HIT,0.16,5.357400000000053,2969.3899194980936
BTCJPY,BUY,2025-04-02 10:05:00+00:00,12625618.0,0.01,12595617.0,12745622.0,2025-04-02 10:20:00+00:00,12745622.0,TP_HIT,0.21,8.00348883687186,2977.3934083349654
EURUSD,SELL,2025-04-02 10:40:00+00:00,1.07967,0.01,1.08038,1.07683,2025-04-02 11:40:00+00:00,1.08038,SL_HIT,0.07,-0.7799999999999883,2976.6134083349652
EURUSD,BUY,2025-04-02 12:25:00+00:00,1.08064,0.01,1.08005,1.083,2025-04-02 14:35:00+00:00,1.083,TP_HIT,0.07,2.289999999999918,2978.903408334965
GBPUSD,BUY,2025-04-02 14:40:00+00:00,1.29505,0.01,1.29436,1.29781,2025-04-02 15:50:00+00:00,1.29781,TP_HIT,0.09,2.6699999999998734,2981.5734083349653
GBPUSD,BUY,2025-04-02 16:00:00+00:00,1.29504,0.01,1.29433,1.29788,2025-04-02 16:20:00+00:00,1.29685,SL_HIT,0.09,1.7200000000000892,2983.2934083349655
AUDJPY,SELL,2025-04-03 02:05:00+00:00,92.653,0.01,92.87,91.785,2025-04-03 04:50:00+00:00,92.484,SL_HIT,0.09,1.0666944547110395,2984.3601027896766
BTCJPY,SELL,2025-04-03 06:00:00+00:00,12243413.0,0.01,12279923.0,12097373.0,2025-04-03 07:25:00+00:00,12263612.0,SL_HIT,0.21,-1.5924894254856061,2982.767613364191
USDCHF,SELL,2025-04-03 07:45:00+00:00,0.86867,0.01,0.86978,0.86423,2025-04-03 09:10:00+00:00,0.86423,TP_HIT,0.1,5.327209387605427,2988.0948227517965
GBPUSD,BUY,2025-04-03 09:15:00+00:00,1.31172,0.01,1.31042,1.31692,2025-04-03 09:20:00+00:00,1.31692,TP_HIT,0.09,5.110000000000094,2993.2048227517967
USDCHF,SELL,2025-04-03 09:45:00+00:00,0.86876,0.01,0.86989,0.86424,2025-04-03 09:50:00+00:00,0.86424,TP_HIT,0.1,5.42499694413882,2998.6298196959356
GBPUSD,BUY,2025-04-03 09:55:00+00:00,1.31143,0.01,1.31007,1.31687,2025-04-03 10:00:00+00:00,1.31687,TP_HIT,0.09,5.349999999999889,3003.9798196959355
ETHUSD,SELL,2025-04-03 10:20:00+00:00,1806.58,0.1,1814.83,1773.58,2025-04-03 12:40:00+00:00,1773.58,TP_HIT,0.3,3.0000000000000004,3006.9798196959355
USDCHF,SELL,2025-04-03 13:00:00+00:00,0.85947,0.01,0.86079,0.85419,2025-04-03 13:30:00+00:00,0.85944,SL_HIT,0.1,-0.06332966629999452,3006.9164900296355
USDCHF,SELL,2025-04-03 13:40:00+00:00,0.8594,0.01,0.86076,0.85396,2025-04-03 14:25:00+00:00,0.85751,SL_HIT,0.1,2.210231023102381,3009.126721052738
USDCHF,SELL,2025-04-03 14:35:00+00:00,0.8555,0.01,0.85714,0.84894,2025-04-03 15:10:00+00:00,0.85714,SL_HIT,0.1,-2.104644908935307,3007.0220761438027
AUDJPY,SELL,2025-04-04 02:25:00+00:00,92.085,0.01,92.225,91.525,2025-04-04 03:05:00+00:00,91.525,TP_HIT,0.09,3.742833696083584,3010.764909839886
BTCJPY,SELL,2025-04-04 03:30:00+00:00,12081521.0,0.01,12117681.0,11936881.0,2025-04-04 04:30:00+00:00,12060269.0,SL_HIT,0.21,1.244560387663751,3012.0094702275496
BTCJPY,SELL,2025-04-04 04:50:00+00:00,12016834.0,0.01,12049744.0,11885194.0,2025-04-04 05:20:00+00:00,12049744.0,SL_HIT,0.21,-2.46247423103774,3009.5469959965117
XAUUSD,SELL,2025-04-04 07:35:00+00:00,3094.917,0.01,3099.764,3075.529,2025-04-04 09:00:00+00:00,3087.526,SL_HIT,0.11,7.281000000000076,3016.8279959965116
GBPJPY,SELL,2025-04-04 09:15:00+00:00,190.031,0.01,190.338,188.803,2025-04-04 10:50:00+00:00,188.803,TP_HIT,0.15,8.254856747840668,3025.0828527443523
GBPJPY,SELL,2025-04-04 11:00:00+00:00,189.833,0.01,190.169,188.489,2025-04-04 11:10:00+00:00,188.489,TP_HIT,0.15,9.048800870600756,3034.131653614953
XAUUSD,SELL,2025-04-04 12:55:00+00:00,3091.232,0.01,3104.176,3039.456,2025-04-04 14:45:00+00:00,3039.456,TP_HIT,0.11,51.66599999999984,3085.7976536149527
XAUUSD,SELL,2025-04-04 14:55:00+00:00,3070.869,0.01,3086.315,3009.085,2025-04-04 16:15:00+00:00,3026.227,SL_HIT,0.11,44.53200000000028,3130.329653614953
BTCXAU,BUY,2025-04-05 09:15:00+00:00,27.49199,0.01,27.45632,27.63467,2025-04-05 10:20:00+00:00,27.53446,SL_HIT,0.2,1.230655462199933,3131.560309077153
BTCUSD,SELL,2025-04-05 12:20:00+00:00,83394.5,0.01,83511.07,82928.22,2025-04-05 13:15:00+00:00,82928.22,TP_HIT,0.16,4.502799999999988,3136.063109077153
BTCUSD,SELL,2025-04-05 13:25:00+00:00,83374.9,0.01,83488.65,82919.9,2025-04-05 13:30:00+00:00,82919.9,TP_HIT,0.16,4.39,3140.453109077153
BTCJPY,SELL,2025-04-06 07:30:00+00:00,12201775.0,0.01,12218365.0,12135415.0,2025-04-06 08:40:00+00:00,12177561.0,SL_HIT,0.21,1.4472899128030337,3141.900398989956
ETHUSD,SELL,2025-04-06 10:00:00+00:00,1787.51,0.1,1792.68,1766.83,2025-04-06 13:35:00+00:00,1766.83,TP_HIT,0.3,1.7680000000000062,3143.668398989956
AUDJPY,SELL,2025-04-07 00:15:00+00:00,86.809,0.01,87.184,85.309,2025-04-07 00:25:00+00:00,87.184,SL_HIT,0.09,-2.656629707198883,3141.011769282757
BTCJPY,SELL,2025-04-07 03:10:00+00:00,11491211.0,0.01,11566293.0,11190883.0,2025-04-07 04:05:00+00:00,11396368.0,SL_HIT,0.21,6.281382968529698,3147.2931522512868
BTCJPY,SELL,2025-04-07 04:20:00+00:00,11300775.0,0.01,11374338.0,11006523.0,2025-04-07 05:10:00+00:00,11265326.0,SL_HIT,0.21,2.216252173079819,3149.5094044243665
BTCJPY,SELL,2025-04-07 06:15:00+00:00,11162931.0,0.01,11246418.0,10828983.0,2025-04-07 06:45:00+00:00,10828983.0,TP_HIT,0.21,22.646556198924067,3172.1559606232904
GBPUSD,SELL,2025-04-07 08:10:00+00:00,1.28943,0.01,1.2911,1.28275,2025-04-07 10:35:00+00:00,1.28579,SL_HIT,0.09,3.5500000000000878,3175.7059606232906
GBPUSD,SELL,2025-04-07 10:50:00+00:00,1.28447,0.01,1.28617,1.27767,2025-04-07 12:40:00+00:00,1.28329,SL_HIT,0.09,1.0899999999999588,3176.7959606232907
XAUUSD,SELL,2025-04-07 13:25:00+00:00,3026.009,0.01,3034.589,2991.689,2025-04-07 14:10:00+00:00,3026.855,SL_HIT,0.11,-0.9560000000000036,3175.8399606232906
GBPUSD,SELL,2025-04-08 07:40:00+00:00,1.27666,0.01,1.27782,1.27202,2025-04-08 08:30:00+00:00,1.2769,SL_HIT,0.09,-0.33000000000001795,3175.5099606232907
EURUSD,SELL,2025-04-08 08:50:00+00:00,1.0939,0.01,1.09525,1.0885,2025-04-08 10:30:00+00:00,1.09366,SL_HIT,0.07,0.17000000000001794,3175.6799606232908
GBPJPY,SELL,2025-04-08 10:55:00+00:00,187.272,0.01,187.541,186.196,2025-04-08 11:05:00+00:00,187.541,SL_HIT,0.15,-1.9911290432973694,3173.6888315799933
USDCHF,SELL,2025-04-08 12:00:00+00:00,0.85441,0.01,0.85529,0.85089,2025-04-08 13:35:00+00:00,0.85416,SL_HIT,0.1,0.20558611416693853,3173.8944176941604
EURUSD,SELL,2025-04-08 14:10:00+00:00,1.09267,0.01,1.09406,1.08711,2025-04-08 16:40:00+00:00,1.09198,SL_HIT,0.07,0.6200000000000794,3174.5144176941603
AUDJPY,SELL,2025-04-09 00:15:00+00:00,86.516,0.01,86.715,85.72,2025-04-09 00:55:00+00:00,86.68,SL_HIT,0.09,-1.2124727252816552,3173.3019449688786
BTCJPY,SELL,2025-04-09 01:15:00+00:00,11070560.0,0.01,11130486.0,10830856.0,2025-04-09 01:25:00+00:00,10830856.0,TP_HIT,0.21,16.196170862250693,3189.4981158311293
BTCJPY,SELL,2025-04-09 03:05:00+00:00,11001552.0,0.01,11077852.0,10696352.0,2025-04-09 04:00:00+00:00,10960188.0,SL_HIT,0.21,2.621095232228656,3192.119211063358
GBPJPY,SELL,2025-04-09 07:20:00+00:00,185.845,0.01,186.273,184.133,2025-04-09 07:40:00+00:00,186.273,SL_HIT,0.15,-3.07938003914964,3189.039831024208
USDCHF,SELL,2025-04-09 09:00:00+00:00,0.84275,0.01,0.84437,0.83627,2025-04-09 12:35:00+00:00,0.83627,TP_HIT,0.1,7.820792079207971,3196.860623103416
GBPUSD,SELL,2025-04-09 14:10:00+00:00,1.27716,0.01,1.27906,1.26956,2025-04-09 15:20:00+00:00,1.27792,SL_HIT,0.09,-0.8499999999998719,3196.010623103416
AUDJPY,BUY,2025-04-10 03:05:00+00:00,90.357,0.01,90.168,91.113,2025-04-10 04:05:00+00:00,90.52,SL_HIT,0.09,1.0256283793957586,3197.0362514828116
BTCJPY,BUY,2025-04-10 05:50:00+00:00,12054025.0,0.01,12022463.0,12180273.0,2025-04-10 06:30:00+00:00,12043269.0,SL_HIT,0.21,-0.9461778434834983,3196.0900736393282
BTCJPY,BUY,2025-04-10 07:05:00+00:00,12061298.0,0.01,12027625.0,12195990.0,2025-04-10 07:25:00+00:00,12027625.0,SL_HIT,0.21,-2.5146965901468796,3193.5753770491815
EURUSD,BUY,2025-04-10 09:15:00+00:00,1.10483,0.01,1.10306,1.11191,2025-04-10 12:30:00+00:00,1.11191,TP_HIT,0.07,7.009999999999975,3200.5853770491813
GBPUSD,BUY,2025-04-10 12:35:00+00:00,1.28757,0.01,1.28603,1.29373,2025-04-10 12:40:00+00:00,1.29373,TP_HIT,0.09,6.069999999999943,3206.6553770491814
EURUSD,BUY,2025-04-10 13:40:00+00:00,1.11258,0.01,1.11087,1.11942,2025-04-10 15:30:00+00:00,1.11942,TP_HIT,0.07,6.770000000000178,3213.4253770491814
EURUSD,BUY,2025-04-10 15:40:00+00:00,1.11198,0.01,1.1103,1.1187,2025-04-10 15:45:00+00:00,1.1187,TP_HIT,0.07,6.650000000000059,3220.0753770491815
BTCXAU,SELL,2025-04-10 15:50:00+00:00,26.03728,0.01,26.16001,25.54636,2025-04-10 15:55:00+00:00,25.54636,TP_HIT,0.2,16.337258759199973,3236.4126358083813
XAUUSD,BUY,2025-04-11 07:15:00+00:00,3207.56,0.01,3197.991,3245.836,2025-04-11 09:30:00+00:00,3213.383,SL_HIT,0.11,5.712999999999865,3242.125635808381
XAUUSD,BUY,2025-04-11 09:45:00+00:00,3219.874,0.01,3212.188,3250.618,2025-04-11 10:25:00+00:00,3225.511,SL_HIT,0.11,5.527000000000171,3247.652635808381
XAUUSD,BUY,2025-04-11 10:35:00+00:00,3219.874,0.01,3212.092,3251.002,2025-04-11 10:50:00+00:00,3212.092,SL_HIT,0.11,-7.891999999999698,3239.7606358083813
GBPUSD,BUY,2025-04-11 12:10:00+00:00,1.30988,0.01,1.30794,1.31764,2025-04-11 13:35:00+00:00,1.30897,SL_HIT,0.09,-0.9999999999999664,3238.7606358083813
BTCJPY,BUY,2025-04-12 05:15:00+00:00,11973054.0,0.01,11943686.0,12090526.0,2025-04-12 06:55:00+00:00,11986715.0,SL_HIT,0.21,0.7250060914678385,3239.4856418998493
BTCJPY,BUY,2025-04-12 07:05:00+00:00,11936813.0,0.01,11906347.0,12058677.0,2025-04-12 08:20:00+00:00,12003685.0,SL_HIT,0.21,4.3669509807947655,3243.852592880644
BTCJPY,BUY,2025-04-12 12:10:00+00:00,11992184.0,0.01,11973110.0,12068480.0,2025-04-12 12:50:00+00:00,12004608.0,SL_HIT,0.21,0.6403415328597046,3244.4929344135035
ETHUSD,BUY,2025-04-12 12:55:00+00:00,1596.53,0.1,1591.88,1615.13,2025-04-12 13:05:00+00:00,1615.13,TP_HIT,0.3,1.5600000000000136,3246.0529344135034
